customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,tenure_bucket,num_services,avg_charge_per_service,charge_to_tenure_ratio,is_month_to_month,has_internet,senior_and_alone
9139-TWBAS,Female,0,Yes,No,26,One year,No,Bank transfer (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,47.85,1190.5,2-4yr,4,9.57,45.78846153846154,0,1,0
6685-GBWJZ,Male,0,Yes,No,63,One year,No,Credit card (automatic),No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,70.8,4448.8,4yr+,4,14.16,70.61587301587302,0,1,0
5016-ETTFF,Male,0,No,No,10,Month-to-month,No,Mailed check,Yes,No,No phone service,DSL,No,No,Yes,No,No,No,29.5,255.25,0-1yr,1,14.75,25.525,1,1,0
3866-MDTUB,Female,0,No,No,2,Month-to-month,Yes,Electronic check,Yes,Yes,No,DSL,Yes,No,No,No,Yes,Yes,70.75,146.9,0-1yr,3,17.6875,73.45,1,1,0
2195-VVRJF,Male,1,Yes,No,18,Month-to-month,Yes,Credit card (automatic),No,Yes,No,DSL,Yes,No,No,No,No,Yes,59.1,1011.05,1-2yr,2,19.7,56.169444444444444,1,1,0
3913-RDSJZ,Female,0,Yes,No,64,Two year,No,Mailed check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.55,1714.95,4yr+,0,25.55,26.79609375,0,0,0
8058-JMEQO,Female,1,No,No,9,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,84.45,762.5,0-1yr,1,42.225,84.72222222222223,1,1,1
4203-QGNZA,Female,0,No,Yes,28,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.25,535.35,2-4yr,0,20.25,19.119642857142857,1,0,0
5043-TRZWM,Female,0,No,No,1,Month-to-month,No,Electronic check,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,75.55,75.55,0-1yr,1,37.775,75.55,1,1,0
0697-ZMSWS,Male,0,No,No,4,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.65,338.9,0-1yr,1,42.825,84.725,1,1,0
7657-DYEPJ,Male,1,No,No,38,One year,Yes,Credit card (automatic),Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,70.15,2497.35,2-4yr,4,14.030000000000001,65.71973684210526,0,1,1
9494-BDNNC,Male,0,Yes,No,66,One year,No,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,95.3,6273.4,4yr+,3,23.825,95.05151515151515,0,1,0
1640-PLFMP,Female,0,No,No,1,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,No,No,No,No,No,No,70.25,70.25,0-1yr,0,70.25,70.25,1,1,0
5366-OBVMR,Female,0,Yes,No,18,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,No,No,No,Yes,No,No,50.3,908.75,1-2yr,1,25.15,50.486111111111114,1,1,0
8276-MQBYC,Male,1,No,No,51,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,97.8,4913.3,4yr+,3,24.45,96.33921568627451,1,1,1
7644-OMVMY,Male,0,Yes,Yes,0,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,,0-1yr,0,19.85,,0,0,0
7593-XFKDI,Male,0,No,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,No,No,No,No,46.3,46.3,0-1yr,0,46.3,46.3,1,1,0
4573-JKNAE,Male,0,No,Yes,12,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,212.3,0-1yr,0,19.35,17.691666666666666,0,0,0
0337-CNPZE,Female,0,No,No,41,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,106.3,4443.45,2-4yr,4,21.259999999999998,108.37682926829268,1,1,0
9817-APLHW,Male,0,No,No,12,Month-to-month,No,Electronic check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.0,316.2,0-1yr,0,25.0,26.349999999999998,1,0,0
8380-MQINP,Female,0,Yes,Yes,55,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.3,1079.05,4yr+,0,20.3,19.619090909090907,0,0,0
0840-DFEZH,Female,0,No,No,7,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,75.35,564.65,0-1yr,0,75.35,80.66428571428571,1,1,0
1513-XNPPH,Female,0,No,No,12,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,89.4,1095.65,0-1yr,3,22.35,91.30416666666667,1,1,0
8690-ZVLCL,Female,0,Yes,Yes,68,Two year,No,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,88.0,6161.9,4yr+,6,12.571428571428571,90.61617647058823,0,1,0
6015-VVHHE,Female,1,No,No,5,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,83.15,446.05,0-1yr,1,41.575,89.21000000000001,1,1,1
1125-SNVCK,Female,1,No,No,49,Month-to-month,No,Mailed check,No,Yes,No,DSL,No,No,No,No,No,No,43.8,2106.05,4yr+,0,43.8,42.98061224489796,1,1,1
0384-LPITE,Male,0,No,No,40,One year,No,Credit card (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,62.05,2511.55,2-4yr,5,10.341666666666667,62.78875000000001,0,1,0
4616-EWBNJ,Female,0,No,No,16,One year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.1,318.6,1-2yr,0,20.1,19.9125,0,0,0
6347-DCUIK,Male,0,No,No,10,Month-to-month,Yes,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.15,811.8,0-1yr,0,74.15,81.17999999999999,1,1,0
1335-HQMKX,Female,0,Yes,No,72,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,101.35,7323.15,4yr+,4,20.27,101.71041666666666,0,1,0
2545-EBUPK,Female,1,No,No,2,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,84.05,186.05,0-1yr,1,42.025,93.025,1,1,1
6923-AQONU,Male,0,Yes,Yes,23,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.9,454.0,1-2yr,0,20.9,19.73913043478261,0,0,0
2172-EJXVF,Female,1,No,No,71,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,105.9,7521.95,4yr+,4,21.18,105.94295774647887,0,1,1
0897-FEGMU,Female,0,Yes,No,11,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,99.5,1056.95,0-1yr,3,24.875,96.08636363636364,1,1,0
7663-RGWBC,Male,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,No,DSL,No,No,No,No,No,No,44.15,44.15,0-1yr,0,44.15,44.15,1,1,0
1120-BMWUB,Female,0,No,No,16,Month-to-month,Yes,Mailed check,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,53.9,834.15,1-2yr,2,17.966666666666665,52.134375,1,1,0
9124-LHCJQ,Female,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.45,85.45,0-1yr,1,42.725,85.45,1,1,0
4536-PLEQY,Male,0,Yes,No,12,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,85.05,999.8,0-1yr,2,28.349999999999998,83.31666666666666,1,1,0
7029-IJEJK,Female,0,No,No,54,One year,No,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,44.1,2369.7,4yr+,3,11.025,43.88333333333333,0,1,0
8871-JLMHM,Female,0,Yes,No,68,Two year,No,Credit card (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,90.2,6297.65,4yr+,3,22.55,92.6125,0,1,0
2235-ZGKPT,Female,0,Yes,Yes,4,Month-to-month,No,Mailed check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,50.85,239.55,0-1yr,0,50.85,59.8875,1,1,0
3891-PUQOD,Female,0,No,Yes,1,Month-to-month,No,Electronic check,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,59.2,59.2,0-1yr,2,19.733333333333334,59.2,1,1,0
5447-VYTKW,Male,0,No,No,27,Month-to-month,No,Mailed check,No,Yes,No,DSL,Yes,No,No,Yes,No,No,53.45,1461.45,2-4yr,2,17.816666666666666,54.12777777777778,1,1,0
3623-FQBOX,Male,0,No,No,21,Month-to-month,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,416.4,1-2yr,0,19.95,19.82857142857143,1,0,0
0689-NKYLF,Male,0,No,No,13,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,83.2,1060.6,1-2yr,2,27.733333333333334,81.58461538461538,1,1,0
8659-HDIYE,Female,1,No,No,64,Month-to-month,No,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,74.65,4869.35,4yr+,4,14.930000000000001,76.08359375,1,1,1
3658-KIBGF,Female,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,54.9,54.9,0-1yr,2,18.3,54.9,1,1,0
3474-BAFSJ,Male,0,Yes,No,57,Two year,Yes,Bank transfer (automatic),No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,57.5,3265.95,4yr+,5,9.583333333333334,57.29736842105263,0,1,0
5519-YLDGW,Female,0,Yes,No,21,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,103.9,2254.2,1-2yr,4,20.78,107.34285714285713,1,1,0
3865-ZFZIB,Male,0,No,No,19,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.65,358.15,1-2yr,0,19.65,18.849999999999998,0,0,0
1855-AGAWH,Male,0,Yes,No,31,One year,Yes,Electronic check,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,93.8,2939.8,2-4yr,3,23.45,94.83225806451614,0,1,0
7109-CQYUZ,Male,0,No,No,52,Two year,Yes,Mailed check,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,89.25,4652.4,4yr+,6,12.75,89.46923076923076,0,1,0
1370-GGAWX,Female,0,No,No,46,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,94.15,4408.45,2-4yr,3,23.5375,95.8358695652174,0,1,0
4680-KUTAJ,Female,1,No,No,11,Month-to-month,Yes,Electronic check,No,Yes,Yes,DSL,Yes,No,No,No,No,No,55.6,580.8,0-1yr,1,27.8,52.8,1,1,1
5307-UVGNB,Female,0,Yes,Yes,53,Month-to-month,Yes,Bank transfer (automatic),No,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,48.7,2495.2,4yr+,4,9.74,47.079245283018864,1,1,0
4946-EDSEW,Female,0,Yes,Yes,11,Month-to-month,Yes,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.25,180.3,0-1yr,0,19.25,16.39090909090909,1,0,0
2883-ILGWO,Male,1,No,No,57,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,104.9,5913.95,4yr+,4,20.98,103.75350877192982,1,1,1
2516-VQRRV,Female,1,No,No,2,Month-to-month,Yes,Mailed check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,75.45,158.4,0-1yr,0,75.45,79.2,1,1,1
7580-UGXNC,Female,1,No,No,2,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,54.85,104.2,0-1yr,2,18.283333333333335,52.1,1,1,1
3642-BYHDO,Female,0,Yes,Yes,71,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,1389.35,4yr+,0,19.9,19.56830985915493,0,0,0
9629-NHXFW,Female,0,Yes,Yes,1,Month-to-month,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.4,19.4,0-1yr,0,19.4,19.4,1,0,0
2696-RZVZW,Male,0,Yes,No,68,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.05,1629.2,4yr+,0,25.05,23.958823529411767,0,0,0
5766-FTRTS,Male,0,Yes,No,72,Two year,No,Mailed check,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,84.45,6033.1,4yr+,6,12.064285714285715,83.79305555555555,0,1,0
0396-HUJBP,Female,0,No,No,2,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.3,44.4,0-1yr,0,19.3,22.2,1,0,0
5178-LMXOP,Male,1,Yes,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.1,95.1,0-1yr,2,31.7,95.1,1,1,0
8879-ZKJOF,Female,0,No,No,41,One year,Yes,Bank transfer (automatic),No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,79.85,3320.75,2-4yr,5,13.308333333333332,80.9939024390244,0,1,0
6285-FTQBF,Male,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.55,1867.7,4yr+,0,25.55,25.94027777777778,0,0,0
8185-UPYBR,Male,0,Yes,No,6,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,75.5,438.0,0-1yr,0,75.5,73.0,1,1,0
4585-HETAI,Female,0,Yes,Yes,4,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,73.75,325.45,0-1yr,1,36.875,81.3625,1,1,0
7526-BEZQB,Male,0,No,No,12,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,96.05,1148.1,0-1yr,2,32.016666666666666,95.675,1,1,0
1474-JUWSM,Female,0,Yes,No,58,One year,Yes,Electronic check,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,68.4,3972.25,4yr+,3,17.1,68.48706896551724,0,1,0
3530-CRZSB,Female,0,No,No,7,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,155.9,0-1yr,0,20.65,22.271428571428572,1,0,0
8498-XXGWA,Female,0,Yes,No,65,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,Yes,No,Yes,No,No,No,55.15,3673.15,4yr+,2,18.383333333333333,56.51,1,1,0
9617-INGJY,Male,0,No,No,1,Month-to-month,Yes,Mailed check,No,Yes,No,Fiber optic,No,No,No,No,No,No,70.6,70.6,0-1yr,0,70.6,70.6,1,1,0
0621-TSSMU,Male,0,Yes,No,56,One year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,1126.75,4yr+,0,19.95,20.120535714285715,0,0,0
7234-KMNRQ,Male,0,No,No,4,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.0,73.45,0-1yr,0,19.0,18.3625,1,0,0
7636-PEPNS,Female,0,Yes,Yes,58,One year,Yes,Mailed check,No,Yes,No,DSL,No,No,No,No,No,No,44.1,2413.05,4yr+,0,44.1,41.60431034482759,0,1,0
4683-WYDOU,Male,0,Yes,No,62,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,107.6,6912.7,4yr+,4,21.52,111.49516129032257,0,1,0
9052-DHNKM,Male,0,No,No,26,One year,No,Electronic check,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,61.55,1581.95,2-4yr,2,20.516666666666666,60.84423076923077,0,1,0
6794-HKIAJ,Male,0,No,No,62,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,90.7,5586.45,4yr+,3,22.675,90.1040322580645,1,1,0
5578-NKCXI,Female,0,Yes,Yes,58,One year,No,Credit card (automatic),No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,99.25,5846.65,4yr+,4,19.85,100.80431034482758,0,1,0
1642-HMARX,Female,0,Yes,No,68,Two year,Yes,Electronic check,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,91.7,6424.7,4yr+,6,13.1,94.48088235294118,0,1,0
3096-WPXBT,Female,0,Yes,Yes,61,One year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,100.7,6018.65,4yr+,4,20.14,98.66639344262295,0,1,0
8434-PNQZX,Female,0,No,No,42,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,78.45,3373.4,2-4yr,4,15.690000000000001,80.31904761904762,0,1,0
5950-AAAGJ,Male,0,No,No,18,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,84.3,1537.9,1-2yr,1,42.15,85.4388888888889,1,1,0
4299-OPXEJ,Female,0,No,No,56,Two year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,1080.55,4yr+,0,19.55,19.295535714285712,0,0,0
4951-UKAAQ,Female,0,No,No,4,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,88.95,355.2,0-1yr,2,29.650000000000002,88.8,1,1,0
9618-LFJRU,Female,0,No,No,4,Month-to-month,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.45,82.85,0-1yr,0,20.45,20.7125,1,0,0
6693-DJWTY,Female,0,No,Yes,35,One year,No,Credit card (automatic),No,Yes,No,DSL,Yes,Yes,No,No,No,No,55.6,2016.45,2-4yr,2,18.533333333333335,57.612857142857145,0,1,0
0744-GKNGE,Female,0,Yes,Yes,64,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,86.8,5327.25,4yr+,2,28.933333333333334,83.23828125,1,1,0
6447-EGDIV,Female,0,No,No,31,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.95,683.25,2-4yr,0,20.95,22.04032258064516,0,0,0
1167-OYZJF,Female,1,Yes,No,67,Two year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,1263.05,4yr+,0,20.05,18.851492537313433,0,0,0
2108-YKQTY,Female,0,No,No,4,Month-to-month,No,Credit card (automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,No,50.7,151.3,0-1yr,1,25.35,37.825,1,1,0
4806-DXQCE,Female,1,Yes,No,70,Two year,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,113.65,7714.65,4yr+,6,16.235714285714288,110.20928571428571,0,1,0
4918-QLLIW,Male,0,No,No,3,Month-to-month,No,Credit card (automatic),Yes,Yes,No,DSL,No,No,No,No,Yes,No,53.4,188.7,0-1yr,1,26.7,62.9,1,1,0
7056-IMHCC,Male,1,Yes,No,53,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,101.9,5549.4,4yr+,3,25.475,104.70566037735848,1,1,0
4854-SSLTN,Male,0,Yes,Yes,2,Two year,No,Mailed check,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,59.5,130.5,0-1yr,3,14.875,65.25,0,1,0
5294-DMSFH,Female,0,Yes,Yes,29,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,87.8,2621.75,2-4yr,2,29.266666666666666,90.40517241379311,1,1,0
4837-PZTIC,Female,0,No,No,47,Two year,No,Mailed check,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,41.9,1875.25,2-4yr,3,10.475,39.898936170212764,0,1,0
1625-JAIIY,Female,0,Yes,Yes,68,One year,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,83.0,5685.8,4yr+,1,41.5,83.61470588235295,0,1,0
0603-OLQDC,Male,0,No,Yes,12,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,Yes,No,No,No,Yes,Yes,69.85,837.5,0-1yr,3,17.4625,69.79166666666667,1,1,0
3272-VUHPV,Female,0,Yes,Yes,8,Month-to-month,No,Bank transfer (automatic),No,Yes,No,DSL,No,Yes,No,Yes,No,No,56.3,401.5,0-1yr,2,18.766666666666666,50.1875,1,1,0
4176-FXYBO,Male,0,Yes,No,54,Month-to-month,No,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,109.55,6118.95,4yr+,5,18.258333333333333,113.31388888888888,1,1,0
1063-DHQJF,Male,0,Yes,Yes,69,Two year,Yes,Mailed check,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,92.15,6480.9,4yr+,3,23.0375,93.92608695652173,0,1,0
8663-UPDGF,Female,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,69.5,1800.05,2-4yr,3,17.375,69.2326923076923,1,1,0
6719-FGEDO,Female,0,Yes,No,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,97.0,7104.2,4yr+,4,19.4,98.66944444444444,0,1,0
1837-YQUCE,Female,0,No,No,70,Two year,Yes,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,58.35,4214.25,4yr+,5,9.725,60.20357142857143,0,1,0
2947-DOMLJ,Male,0,No,Yes,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,Yes,No,No,No,No,No,50.6,50.6,0-1yr,1,25.3,50.6,1,1,0
4112-LUEIZ,Male,0,No,No,10,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,89.5,863.1,0-1yr,2,29.833333333333332,86.31,1,1,0
0369-ZGOVK,Female,0,Yes,Yes,28,One year,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,70.4,1992.2,2-4yr,0,70.4,71.15,0,1,0
4510-HIMLV,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,69.8,69.8,0-1yr,0,69.8,69.8,1,1,0
9919-KNPOO,Female,0,Yes,No,21,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,94.3,1948.35,1-2yr,2,31.433333333333334,92.77857142857142,1,1,0
8749-JMNKX,Male,1,Yes,No,51,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,93.8,4750.95,4yr+,3,23.45,93.15588235294118,1,1,0
7872-BAAZR,Female,0,Yes,Yes,53,One year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,1007.9,4yr+,0,19.55,19.016981132075472,0,0,0
9391-LMANN,Male,0,No,Yes,53,One year,No,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,95.95,5036.9,4yr+,4,19.19,95.03584905660377,0,1,0
2430-USGXP,Male,0,Yes,No,24,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,101.05,2391.8,1-2yr,3,25.2625,99.65833333333335,1,1,0
8174-TBVCF,Female,0,Yes,No,70,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,94.8,6859.05,4yr+,6,13.542857142857143,97.98642857142858,0,1,0
1698-XFZCI,Male,0,No,No,61,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,107.75,6521.9,4yr+,5,17.958333333333332,106.91639344262295,0,1,0
1877-HKBQX,Female,0,No,No,11,One year,Yes,Mailed check,No,Yes,No,DSL,Yes,No,No,Yes,No,No,54.6,617.85,0-1yr,2,18.2,56.16818181818182,0,1,0
4450-DLLMH,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,71.3,157.75,0-1yr,0,71.3,78.875,1,1,0
0428-AXXLJ,Male,0,No,No,25,One year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,516.3,2-4yr,0,19.5,20.651999999999997,0,0,0
2746-DIJLO,Female,0,No,No,41,One year,Yes,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,No,No,No,No,56.3,2364.0,2-4yr,1,28.15,57.65853658536585,0,1,0
5955-ERIHD,Male,0,Yes,No,18,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,94.7,1687.95,1-2yr,2,31.566666666666666,93.775,1,1,0
0917-EZOLA,Male,1,Yes,No,72,Two year,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,104.15,7689.95,4yr+,4,20.830000000000002,106.80486111111111,0,1,0
3508-VLHCZ,Female,0,Yes,Yes,71,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,90.55,6239.05,4yr+,6,12.935714285714285,87.87394366197184,0,1,0
4086-ATNFV,Female,0,Yes,Yes,34,One year,Yes,Mailed check,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,60.8,2042.05,2-4yr,3,15.2,60.06029411764706,0,1,0
0468-YRPXN,Male,0,No,No,29,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,98.8,2807.1,2-4yr,4,19.759999999999998,96.79655172413793,1,1,0
5996-NRVXR,Male,1,Yes,No,40,One year,Yes,Credit card (automatic),No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,98.15,4116.8,2-4yr,5,16.358333333333334,102.92,0,1,0
3739-YBWAB,Male,0,Yes,No,36,One year,No,Mailed check,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,35.35,1317.95,2-4yr,2,11.783333333333333,36.609722222222224,0,1,0
